"filename", "language", "JavaScript", "PostCSS", "XML", "HTML", "JSON", "Markdown", "JavaScript JSX", "comment", "blank", "total"
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Citas.css", "PostCSS", 0, 443, 0, 0, 0, 0, 0, 10, 81, 534
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Citas.js", "JavaScript", 433, 0, 0, 0, 0, 0, 0, 6, 39, 478
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\CompartirRedes.css", "PostCSS", 0, 392, 0, 0, 0, 0, 0, 0, 72, 464
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\DetalleCita.css", "PostCSS", 0, 273, 0, 0, 0, 0, 0, 3, 46, 322
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\DetalleCita.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 1, 16, 112
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\DetalleProducto.css", "PostCSS", 0, 591, 0, 0, 0, 0, 0, 0, 112, 703
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\DetalleProducto.js", "JavaScript", 401, 0, 0, 0, 0, 0, 0, 11, 50, 462
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\EncuentasSatisfaccion.css", "PostCSS", 0, 398, 0, 0, 0, 0, 0, 0, 71, 469
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\FormularioReporteMedico.css", "PostCSS", 0, 321, 0, 0, 0, 0, 0, 1, 56, 378
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Home.css", "PostCSS", 0, 759, 0, 0, 0, 0, 0, 11, 128, 898
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Home.js", "JavaScript", 444, 0, 0, 0, 0, 0, 0, 0, 35, 479
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Login.css", "PostCSS", 0, 327, 0, 0, 0, 0, 0, 0, 58, 385
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Login.js", "JavaScript", 222, 0, 0, 0, 0, 0, 0, 0, 23, 245
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Pago.css", "PostCSS", 0, 664, 0, 0, 0, 0, 0, 11, 117, 792
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Pago.js", "JavaScript", 701, 0, 0, 0, 0, 0, 0, 14, 76, 791
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Perfil.css", "PostCSS", 0, 1280, 0, 0, 0, 0, 0, 7, 201, 1488
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Perfil.js", "JavaScript", 745, 0, 0, 0, 0, 0, 0, 14, 59, 818
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\PreguntasFrecuentes.css", "PostCSS", 0, 265, 0, 0, 0, 0, 0, 0, 46, 311
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Productos.css", "PostCSS", 0, 394, 0, 0, 0, 0, 0, 0, 68, 462
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Productos.js", "JavaScript", 408, 0, 0, 0, 0, 0, 0, 5, 34, 447
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\RecuperarPassword.css", "PostCSS", 0, 208, 0, 0, 0, 0, 0, 0, 37, 245
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\RecuperarPassword.js", "JavaScript", 192, 0, 0, 0, 0, 0, 0, 0, 27, 219
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Servicios.css", "PostCSS", 0, 509, 0, 0, 0, 0, 0, 1, 98, 608
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\Servicios.js", "JavaScript", 447, 0, 0, 0, 0, 0, 0, 0, 27, 474
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\SoporteTecnico.css", "PostCSS", 0, 331, 0, 0, 0, 0, 0, 0, 55, 386
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\app-medico.js", "JavaScript", 229, 0, 0, 0, 0, 0, 0, 0, 15, 244
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\compartir-redes.js", "JavaScript", 502, 0, 0, 0, 0, 0, 0, 1, 31, 534
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\encuestas-satisfaccion.js", "JavaScript", 486, 0, 0, 0, 0, 0, 0, 1, 27, 514
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\formulario-reporte-medico.js", "JavaScript", 468, 0, 0, 0, 0, 0, 0, 5, 32, 505
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\preguntas-frecuentes.js", "JavaScript", 332, 0, 0, 0, 0, 0, 0, 4, 18, 354
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\pages\soporte-tecnico.js", "JavaScript", 562, 0, 0, 0, 0, 0, 0, 0, 19, 581
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\reportWebVitals.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\services\apiClient.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 1, 6, 20
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\services\appointmentService.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 4, 7, 55
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\services\authService.js", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 6, 13, 89
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\services\productService.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 6, 15, 77
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\src\setupTests.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\VisionTech-Fronted-main\visiontech\styles\globals.css", "PostCSS", 0, 90, 0, 0, 0, 0, 0, 0, 5, 95
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\README.md", "Markdown", 0, 0, 0, 0, 0, 38, 0, 0, 33, 71
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress.config.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\1-getting-started\todo.cy.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 66, 20, 144
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\actions.cy.js", "JavaScript", 168, 0, 0, 0, 0, 0, 0, 92, 62, 322
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\aliasing.cy.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 11, 10, 40
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\assertions.cy.js", "JavaScript", 107, 0, 0, 0, 0, 0, 0, 43, 27, 177
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\connectors.cy.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 16, 14, 99
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\cookies.cy.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 19, 31, 119
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\cypress_api.cy.js", "JavaScript", 118, 0, 0, 0, 0, 0, 0, 30, 37, 185
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\files.cy.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 25, 19, 86
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\location.cy.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 4, 5, 33
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\misc.cy.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 16, 18, 99
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\navigation.cy.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 11, 12, 56
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\network_requests.cy.js", "JavaScript", 102, 0, 0, 0, 0, 0, 0, 41, 21, 164
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\querying.cy.js", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 28, 27, 115
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\spies_stubs_clocks.cy.js", "JavaScript", 103, 0, 0, 0, 0, 0, 0, 57, 45, 205
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\storage.cy.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 17, 16, 118
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\traversal.cy.js", "JavaScript", 83, 0, 0, 0, 0, 0, 0, 19, 20, 122
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\utilities.cy.js", "JavaScript", 64, 0, 0, 0, 0, 0, 0, 22, 22, 108
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\viewport.cy.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 12, 10, 59
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\waiting.cy.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 8, 5, 31
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\2-advanced-examples\window.cy.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 4, 5, 23
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\registro_cita.cy.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 4, 8, 32
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\registro_medico.cy.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 13, 13, 70
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\registro_pago.cy.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 13, 15, 69
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\e2e\registro_usuario.cy.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 6, 6, 25
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\fixtures\example.json", "JSON", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\support\commands.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 25, 0, 25
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\cypress\support\e2e.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 15, 1, 17
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\package.json", "JSON", 0, 0, 0, 0, 57, 0, 0, 0, 1, 58
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\public\index.html", "HTML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 20
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\public\manifest.json", "JSON", 0, 0, 0, 0, 25, 0, 0, 0, 1, 26
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\App.css", "PostCSS", 0, 203, 0, 0, 0, 0, 0, 0, 54, 257
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\App.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\App.test.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\components\Footer.css", "PostCSS", 0, 346, 0, 0, 0, 0, 0, 2, 67, 415
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\components\Footer.js", "JavaScript", 159, 0, 0, 0, 0, 0, 0, 0, 9, 168
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\components\Navbar.css", "PostCSS", 0, 187, 0, 0, 0, 0, 0, 2, 32, 221
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\components\Navbar.js", "JavaScript", 133, 0, 0, 0, 0, 0, 0, 0, 10, 143
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\components\ProductForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 45, 0, 8, 53
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\index.css", "PostCSS", 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\index.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\logo.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\AppMedico.css", "PostCSS", 0, 390, 0, 0, 0, 0, 0, 3, 71, 464
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Carrito.css", "PostCSS", 0, 255, 0, 0, 0, 0, 0, 0, 48, 303
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Carrito.js", "JavaScript", 491, 0, 0, 0, 0, 0, 0, 0, 73, 564
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Citas.css", "PostCSS", 0, 443, 0, 0, 0, 0, 0, 10, 81, 534
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Citas.js", "JavaScript", 433, 0, 0, 0, 0, 0, 0, 6, 39, 478
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\CompartirRedes.css", "PostCSS", 0, 392, 0, 0, 0, 0, 0, 0, 72, 464
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\DetalleCita.css", "PostCSS", 0, 273, 0, 0, 0, 0, 0, 3, 46, 322
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\DetalleCita.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 1, 16, 112
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\DetalleProducto.css", "PostCSS", 0, 591, 0, 0, 0, 0, 0, 0, 112, 703
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\DetalleProducto.js", "JavaScript", 401, 0, 0, 0, 0, 0, 0, 11, 50, 462
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\EncuentasSatisfaccion.css", "PostCSS", 0, 398, 0, 0, 0, 0, 0, 0, 71, 469
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\FormularioReporteMedico.css", "PostCSS", 0, 321, 0, 0, 0, 0, 0, 1, 56, 378
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Home.css", "PostCSS", 0, 759, 0, 0, 0, 0, 0, 11, 128, 898
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Home.js", "JavaScript", 444, 0, 0, 0, 0, 0, 0, 0, 35, 479
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Login.css", "PostCSS", 0, 327, 0, 0, 0, 0, 0, 0, 58, 385
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Login.js", "JavaScript", 222, 0, 0, 0, 0, 0, 0, 0, 23, 245
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Pago.css", "PostCSS", 0, 664, 0, 0, 0, 0, 0, 11, 117, 792
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Pago.js", "JavaScript", 701, 0, 0, 0, 0, 0, 0, 14, 76, 791
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Perfil.css", "PostCSS", 0, 1280, 0, 0, 0, 0, 0, 7, 201, 1488
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Perfil.js", "JavaScript", 745, 0, 0, 0, 0, 0, 0, 14, 59, 818
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\PreguntasFrecuentes.css", "PostCSS", 0, 265, 0, 0, 0, 0, 0, 0, 46, 311
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Productos.css", "PostCSS", 0, 394, 0, 0, 0, 0, 0, 0, 68, 462
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Productos.js", "JavaScript", 408, 0, 0, 0, 0, 0, 0, 5, 34, 447
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\RecuperarPassword.css", "PostCSS", 0, 208, 0, 0, 0, 0, 0, 0, 37, 245
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\RecuperarPassword.js", "JavaScript", 192, 0, 0, 0, 0, 0, 0, 0, 27, 219
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Servicios.css", "PostCSS", 0, 509, 0, 0, 0, 0, 0, 1, 98, 608
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\Servicios.js", "JavaScript", 447, 0, 0, 0, 0, 0, 0, 0, 27, 474
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\SoporteTecnico.css", "PostCSS", 0, 331, 0, 0, 0, 0, 0, 0, 55, 386
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\app-medico.js", "JavaScript", 229, 0, 0, 0, 0, 0, 0, 0, 15, 244
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\compartir-redes.js", "JavaScript", 502, 0, 0, 0, 0, 0, 0, 1, 31, 534
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\encuestas-satisfaccion.js", "JavaScript", 486, 0, 0, 0, 0, 0, 0, 1, 27, 514
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\formulario-reporte-medico.js", "JavaScript", 468, 0, 0, 0, 0, 0, 0, 5, 32, 505
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\preguntas-frecuentes.js", "JavaScript", 332, 0, 0, 0, 0, 0, 0, 4, 18, 354
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\pages\soporte-tecnico.js", "JavaScript", 562, 0, 0, 0, 0, 0, 0, 0, 19, 581
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\reportWebVitals.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\services\apiClient.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 4, 5, 44
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\services\appointmentService.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 4, 7, 55
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\services\authService.js", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 6, 13, 89
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\services\productService.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 6, 15, 77
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\src\setupTests.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\rayom\OneDrive\Documents\UNIVERSIDAD\VISIONTECH\VisionTech-Fronted-main\visiontech\styles\globals.css", "PostCSS", 0, 90, 0, 0, 0, 0, 0, 0, 5, 95
"Total", "-", 23481, 21968, 3, 72, 35214, 114, 90, 1622, 6914, 89478
